Date;Profile;Message;Number of Reactions;Number of Shares;Number of Comments (primary);Number of Shares;Comments per post;Comments on posts by fans;Post interaction rate;Engagement;Number of Likes;Link-posts;Picture Posts;Video-posts;Profile-ID;Post-ID;Link
7/22/23 3:01 PM;Busch Gardens Tampa Bay;Wrapping up #NationalZookeeperWeek with a HUGE thank you to our amazing zoo teams here at Busch Gardens Tampa Bay for providing world-class care to thousands of animals. 🐘🐅🦘🦒🐆;539.0;;20.0;56.0;27.0;27.0;9,23E+11;9,23E+11;390.0;;1.0;;68181225238;68181225238_664576032367704;https://www.facebook.com/638736908284950/posts/664576032367704
7/22/23 2:44 PM;Cedar Point;"Your Cedar Point Weekend to-do list:
✔️ Pack the car
✔️ Head to Cedar Point
✔️ Ride your favorite rides
✔️ Enjoy a family meal at the Cedar Point Grand Pavilion
✔️ Watch Summerbration at Celebration Stage

FUN starts here 👉 https://bit.ly/43sNU6f";158.0;;23.0;8.0;28.0;28.0;1,24E+12;1,24E+12;142.0;;1.0;;10625691462;10625691462_664882472337678;https://www.facebook.com/635989478560311/posts/664882472337678
7/22/23 2:40 PM;Quassy Amusement & Waterpark;"Hands up - it's the weekend! 😁 

Ride and Slide at Quassy. Combo tickets start at $36.99. Buy online: https://bit.ly/3O4hhaH";15.0;;0.0;1.0;0.0;0.0;4,19E+11;4,19E+11;11.0;;1.0;;38328744398;38328744398_670772131749275;https://www.facebook.com/562069092619580/posts/670772131749275
7/22/23 2:00 PM;Playland;"Você já conhece o Blog do Play!? 👀

O nosso blog reúne matérias especiais sobre os Playlands, sobre o Playcenter Family (@playcenterfamilyoficial) e sobre toda a história do antigo Playcenter.

O Blog do Grupo Playcenter está sempre atualizado com dicas e matérias especiais para você ficar por dentro de tudo o que acontece por aqui.

Para acessar o blog utilize o link que está em nosso perfil! 😉

Esperamos pela sua visita lá, hein!?
.
.
.
#GrupoPlaycenter #Playland #PlaylandOficial #Parque #ParqueDeDiversoes #ParqueDeDiversao #ParqueTematico #SPParaCriancas #TurismoSP #SaoPaulo #CidadeDeSaoPaulo #PasseioKids #Dicas #PasseioComCriancas #Diversao #Lazer #Criancas #OQueFazerEmSP #OQueFazerEmSaoPaulo #Diversao #Salvador #Arcade #ShoppingCenterNorte #ShoppingEldorado #GrandPlazaShopping #ShoppingInterlagos #ShoppingUniaoDeOsasco #ShoppingDaBahia #ShoppingMetroTatuape";3.0;;0.0;0.0;0.0;0.0;9,25E+08;9,25E+08;3.0;;1.0;;1,70866E+14;170865866397863_603753941882377;https://www.facebook.com/550220310569074/posts/603753941882377
7/22/23 3:55 AM;Santa Cruz Beach Boardwalk;"Even the sunsets are channeling #Barbiecore and it's fantastic 💖 🌅

📷 | Matt Hofman Photography";3147.0;;76.0;442.0;100.0;100.0;0.00889947143556749;0.00889947143556749;2183.0;;1.0;;40035168377;40035168377_691316386372732;https://www.facebook.com/648251637345874/posts/691316386372732
7/22/23 3:44 AM;Walt Disney Studios (US);Happy haunts await at #SDCC  👻;215.0;;15.0;25.0;15.0;15.0;6,84E+09;6,84E+09;179.0;;;;1,11383E+14;111382562236411_811966850552253;https://www.facebook.com/799680968447508/posts/811966850552253
7/22/23 3:25 AM;Canada's Wonderland;From dance parties to drumlines to interactive shows, your kids will be having a blast all day long at KidZfest! On now until July 30. Get junior tickets for $39.99 and enjoy a party just for kids! https://bit.ly/44DnbFE;91.0;;5.0;7.0;7.0;7.0;1,23E+12;1,23E+12;86.0;;1.0;;95469803923;95469803923_674796941355623;https://www.facebook.com/633676285467689/posts/674796941355623
7/22/23 2:53 AM;Kings Island;"What a beautiful night for a sunset ride on The Racer!  Is a visit to Kings Island on your list for this weekend?

📸 : @kristopherwernerdesigns";204.0;;26.0;12.0;32.0;32.0;3,63E+11;3,63E+11;169.0;;1.0;;1,55894E+11;155893938367_671824364985255;https://www.facebook.com/644500607717631/posts/671824364985255
7/22/23 1:15 AM;Walt Disney Studios (US);"A ghoulish night at #SDCC 👻

Don't miss Disney's Haunted Mansion in theaters in 1 week.

📸: Kurza";328.0;;10.0;16.0;10.0;10.0;9,49E+09;9,49E+09;268.0;;1.0;;1,11383E+14;111382562236411_811902217225383;https://www.facebook.com/799680968447508/posts/811902217225383
7/22/23 1:00 AM;Pacific Park;"Sweeten up your sunny day with a churro sundae (comes in caramel too!!) 🍦☀️

@nowurtalkin";60.0;;0.0;2.0;0.0;0.0;0.0011066290650769285;0.0011066290650769285;48.0;;1.0;;61119627598;61119627598_663325989176483;https://www.facebook.com/562953045880445/posts/663325989176483
7/22/23 12:57 AM;Six Flags Over Georgia & Hurricane Harbor;"Releasing our inner dare devil with Millie Bobby Brown! 🎢

#sixflagsovergeorgia #sixflags #daredevildive #gerstlauer #atlanta";1584.0;;110.0;128.0;171.0;171.0;0.0038622709661010344;0.0038622709661010344;1119.0;;1.0;;34284255238;34284255238_659052989591000;https://www.facebook.com/596219355874364/posts/659052989591000
7/21/23 11:33 PM;Playland Park;ENTER TO WIN at the Guest Services window, located next to the Dragon Coaster! 🎟️🎢;6.0;;1.0;0.0;1.0;1.0;1,50E+12;1,50E+12;5.0;;;;8119908863;8119908863_667178308787311;https://www.facebook.com/422596063245538/posts/667178308787311
7/21/23 11:07 PM;Knott's Berry Farm;"Thanks to all who entered this week's #KnottsFiestaFridays! Enter now thru Thursday to be entered into next week's prize - 4 Summer Tasting Cards✨

Each Friday from now until September 1, we'll be giving away a prize to one lucky winner who visits Fiesta Village and posts a photo of their visit to their Instagram account with the contest hashtag #KnottsFiestaFridays. Prizes include tasting cards, Fast Lane, park admission tickets, and more!

Participants must be 18+ to enter. For the full terms and conditions, please visit knotts.com/legal/sweepstakes. Link in bio!";70.0;;1.0;0.0;1.0;1.0;1,11E+12;1,11E+12;62.0;;1.0;;10286130875;10286130875_672470048264733;https://www.facebook.com/648365507341854/posts/672470048264733
7/21/23 11:03 PM;Happy Hollow Park & Zoo;Happy #ZookeeperAppreciationWeek to today's feature, Elissa! You may recognize Elissa's name from many of the great photos and videos that are featured on Happy Hollow's social media platforms. Thanks Elissa for sharing your photography skills and for your dedicated care of Happy Hollow's animals!;1362.0;;33.0;37.0;35.0;35.0;0.03674944260782655;0.03674944260782655;1240.0;;;1.0;1,32943E+11;132942835175_660177086139130;https://www.facebook.com/328743942615781/posts/660177086139130
7/21/23 10:51 PM;Wild Adventures Theme Park;🐢🎉 National Zoo Keeper Week is here, and we're honoring our zookeepers' extraordinary paths!  During #NZKW , we're sharing their responses to the question, 'When did you know you wanted to become a zookeeper?' Check out what they said below! 🌿🐾;38.0;;0.0;8.0;0.0;0.0;2,54E+11;2,54E+11;25.0;;1.0;;84679583132;84679583132_676843517822167;https://www.facebook.com/617429960430190/posts/676843517822167
7/21/23 10:36 PM;Six Flags Great Escape and Hurricane Harbor;Join us for our Hurricane Harbor Summer Blast every Saturday and Sunday through August 13. Enjoy steel drum music, limbo, watermelon eating contests, characters, refreshing frozen cocktails and mocktails and more! 🎉 🌞 🌊 😎;88.0;;6.0;8.0;10.0;10.0;0.0012672755965759648;0.0012672755965759648;67.0;;1.0;;51613191805;51613191805_656327036528141;https://www.facebook.com/629401885887323/posts/656327036528141
7/21/23 10:15 PM;Lake Compounce;"FLASH SALE EXTENDED! $29.99 tickets are back until Sunday 😎

Don't delay! Take advantage of this promotion and experience a day of family fun for half the price. ✨

Buy Now: https://bddy.me/43C2Hvi";26.0;;7.0;4.0;10.0;10.0;2,45E+12;2,45E+12;25.0;;1.0;;80018245271;80018245271_683853987111126;https://www.facebook.com/548816340614892/posts/683853987111126
7/21/23 9:50 PM;Hurricane Harbor Oklahoma City;"We bring the fun right here in OKC!🌴📍

Only two weekends left to experience extended hours!😎🤙

Saturday: 11am - 8pm
Sunday: 11am - 7pm

#MyHurricaneHarborOKC #MySixFlags";39.0;;4.0;4.0;4.0;4.0;0.0010840733479414138;0.0010840733479414138;37.0;;;;87241076807;87241076807_658825309619196;https://www.facebook.com/632814178886976/posts/658825309619196
7/21/23 9:50 PM;Happy Hollow Park & Zoo;Happy Hollow's turkeys are celebrating their 2nd birthday today! Stop by The Barn in the Zoo on the Hill to see them and greet them happy birthday! 🎊;28.0;;2.0;0.0;4.0;4.0;8,20E+11;8,20E+11;24.0;;1.0;;1,32943E+11;132942835175_660147952808710;https://www.facebook.com/328743942615781/posts/660147952808710
7/21/23 9:45 PM;Walt Disney Studios (US);"Is this photo actually stretching? Or is it your imagination?

Disney’s Haunted Mansion appears in theaters in 1 week. Get tickets now: www.fandango.com/HauntedMansion

📸: Wes Ellis";118.0;;7.0;6.0;7.0;7.0;3,51E+09;3,51E+09;94.0;;1.0;;1,11383E+14;111382562236411_811824743899797;https://www.facebook.com/799680968447508/posts/811824743899797
7/21/23 9:36 PM;Walt Disney Animation Studios;Iwájú's Olufukayo Ziki Adeola accepted Variety's Animators to Watch recognition in-person this week. Eku orire!;200.0;;12.0;11.0;12.0;12.0;1,74E+11;1,74E+11;161.0;;1.0;;23245476854;23245476854_849155329914658;https://www.facebook.com/825349885628536/posts/849155329914658
7/21/23 9:35 PM;Sea Life Park;"Attention annual passholders! Don't miss out on exclusive special rates for our upcoming Makapu'u Twilight Concert next month. 

Not a passholder yet? Become one today and unlock incredible deals like this all year-long. Call us at 808-259-2500 or visit our website to learn more.";11.0;;1.0;0.0;1.0;1.0;4,59E+12;4,59E+12;11.0;;1.0;;1,05016E+14;105015532870022_613228290910369;https://www.facebook.com/512254014341131/posts/613228290910369
7/21/23 9:15 PM;Six Flags Great Adventure;Dive into the weekend with us here at Six Flags Great Adventure! Have you ever conquered the Dare Devil Dive?;63.0;;8.0;3.0;13.0;13.0;7,02E+10;7,02E+10;56.0;;1.0;;69421318512;69421318512_656265536536117;https://www.facebook.com/630574765771861/posts/656265536536117
7/21/23 9:06 PM;Playland Park;Beautiful blue skies over Playland today ✨ Enjoy this summer day with us and save on tickets at playland.com;27.0;;5.0;0.0;5.0;5.0;6,84E+10;6,84E+10;23.0;;1.0;;8119908863;8119908863_667130378792104;https://www.facebook.com/422596063245538/posts/667130378792104
7/21/23 9:05 PM;Canada's Wonderland;"I scream, you scream, we all scream for ICE CREAM. And KidZfest. 😉 
 
Head on over to Cookie Cafe and enjoy a Cotton Candy KidZfest ice cream cone! Only available until July 30, while supplies last.";179.0;;15.0;14.0;21.0;21.0;2,51E+11;2,51E+11;156.0;;1.0;;95469803923;95469803923_674674861367831;https://www.facebook.com/633676285467689/posts/674674861367831
7/21/23 9:00 PM;SkyPark at Santa's Village;"We've got a whole bunch of new southern themed goodies available for our first ever SkyPark Stampede, THIS Saturday July 22nd! 🤠⁠
⁠
Available at Billy's BBQ:⁠
*BBQ Pulled Pork Sandwich ⁠
w/coleslaw and 1 side choice on a toasted Hawaiian bun⁠
⁠
*Stampede Plate⁠
Choice of Ribs or Tri-Tip⁠
Smoked Kielbasa Sausage⁠
2 sides + Cornbread⁠
⁠
Available at St. Nick's Patio & Grill⁠:⁠
*BBQ Cheese Burger⁠
w/beef patty, cheddar cheese, bbq sauce, onion rings, lettuce and tomato on a toasted bun⁠
⁠
*Fried Okra⁠
served with cocktail sauce and lemon aioli⁠
⁠
So mosey on over to SkyPark this Saturday for the Stampede and give 'em a try!";19.0;;0.0;5.0;0.0;0.0;4,34E+11;4,34E+11;19.0;;1.0;;6,53316E+14;653315854781004_588506980130110;https://www.facebook.com/489423806705095/posts/588506980130110
7/21/23 8:53 PM;Belmont Park;"Belmont Park Est. 1925 🩷🎢

Did you know this used to be the old entrance to our park? We’re thinking we should have kept it that way. 😏

Did you grow up spending your summers at Belmont? Have fond memories from the early days of Mission Beach? 🌴

We would love to hear from you! In celebration of our 98th birthday, we're reaching out to the community in search of your favorite Belmont memories and any images you would like to share with us! Please send all content to memories@belmontpark.com.
 
Note that any stories or images submitted may be published physically or digitally in our upcoming birthday celebrations.

WE CAN’T WAIT TO HEAR FROM YOU! 🤍";57.0;;7.0;0.0;11.0;11.0;0.0013571228994531594;0.0013571228994531594;46.0;;1.0;;83231004302;83231004302_671369648360435;https://www.facebook.com/632506952246705/posts/671369648360435
7/21/23 8:51 PM;Belmont Park;"Belmont Park Est. 1925 🤍🎢

Did you know this used to be the old entrance to our park? We’re thinking we should have kept it that way. 😏

Did you grow up spending your summers at Belmont? Have fond memories from the early days of Mission Beach? 🌴

We would love to hear from you! In celebration of our 98th birthday, we're reaching out to the community in search of your favorite Belmont memories and any images you would like to share with us! Please send all content to memories@belmontpark.com.
 
Note that any stories or images submitted may be published physically or digitally in our upcoming birthday celebrations.

WE CAN’T WAIT TO HEAR FROM YOU! 🤍";102.0;;15.0;7.0;20.0;20.0;0.0025745419710214348;0.0025745419710214348;81.0;;1.0;;83231004302;83231004302_671369141693819;https://www.facebook.com/632506952246705/posts/671369141693819
7/21/23 8:40 PM;Knott's Berry Farm;🎉 It's official - Papas Mexicanas is now open! 🎉 Craving the much loved Carne Asada Fries? Or maybe you want to venture into new flavors with our Elote Fries or Carnitas Chile Verde Fries? Try one or ALL of our fry options in Fiesta Village today!;178.0;;24.0;10.0;34.0;34.0;3,48E+11;3,48E+11;146.0;;1.0;;10286130875;10286130875_672423964936008;https://www.facebook.com/648365507341854/posts/672423964936008
7/21/23 8:36 PM;Wild Adventures Theme Park;🎥🌟 #ICYMI: Our Facebook Live was EPIC! 📣✨ If you missed the grand unveiling of our LumiNight Legends Pumpkin Gallery, fear not! You can catch all the enchanting moments in our captivating short film on our website now. Immerse yourself in the magic and get ready for a fall experience like no other! 🍂🎃 Watch the film here: https://bit.ly/3K9ogN1 #LumiNightLegends;27.0;;1.0;2.0;1.0;1.0;1,66E+12;1,66E+12;19.0;;1.0;;84679583132;84679583132_676799234493262;https://www.facebook.com/617429960430190/posts/676799234493262
7/21/23 8:01 PM;Walt Disney Studios (US);"Danny DeVito > 

In 1 week, Disney's Haunted Mansion  appears in theaters. Get tickets now: www.fandango.com/hauntedmansion";88.0;;3.0;5.0;3.0;3.0;2,57E+10;2,57E+10;71.0;;;;1,11383E+14;111382562236411_811791960569742;https://www.facebook.com/799680968447508/posts/811791960569742
7/21/23 8:00 PM;Six Flags Discovery Kingdom;"Summer Nights are not over yet
Catch the firework spectacular EVERY Friday & Saturday thru August 5th";27.0;;5.0;0.0;8.0;8.0;1,31E+11;1,31E+11;20.0;;1.0;;59636827742;59636827742_666986368797168;https://www.facebook.com/603103525185453/posts/666986368797168
7/21/23 8:00 PM;California's Great America;"Stick around past sunset every Friday, Saturday and Sunday to catch an incredible fireworks show. It’s the perfect way to end your Orleans day in California’s Great America!🎆

📍Theatre Royale Stage 

#CGACarnivale";36.0;;9.0;8.0;10.0;10.0;2,05E+12;2,05E+12;30.0;;;1.0;28442453154;28442453154_572215685125001;https://www.facebook.com/547201884293048/posts/572215685125001
7/21/23 7:59 PM;Lake Winnie;🚨 JOB FAIR ALERT 🚨 On-site job fair this coming Tuesday and Friday, July 25th and 28th. If you are 16 years or older and are interested in a job, stop by anytime from 2 p.m. until 5 p.m. and join the Lake Winnie team! #lakewinnepesaukah #hiring #chattanooga;28.0;;0.0;24.0;0.0;0.0;4,23E+11;4,23E+11;26.0;;1.0;;1,12097E+11;112097441679_700636848769100;https://www.facebook.com/660521782780607/posts/700636848769100
7/21/23 7:55 PM;Santa Cruz Beach Boardwalk;You're invited to be part of the show! World-class magicians, acrobats, jugglers, and comedians are performing FREE throughout the park 7 days a week. Check out daily entertainment schedule for upcoming shows and performers: bit.ly/Shows-s;184.0;;9.0;17.0;14.0;14.0;5,19E+11;5,19E+11;162.0;;1.0;;40035168377;40035168377_691143286390042;https://www.facebook.com/648251637345874/posts/691143286390042
7/21/23 7:37 PM;SeaWorld San Diego;"The Ultimate Shark Experience starts TODAY!​

​Whether bought as a Pass Member add-on or standalone ticket, each experience includes:​

​🦈 A private bamboo shark touch experience​
🦈 Behind the scenes visit to our Shark Encounter​
🦈 Ray feeding​
🦈 One-time Quick Queue for Manta​
🦈 Special shark souvenir​
🦈 A meal and shark themed-beverage​

​And MOST importantly $25 goes directly to shark conservation! There's still time to book your Ultimate Shark Experience at https://bit.ly/44rItWx";37.0;;6.0;3.0;7.0;7.0;4,27E+12;4,27E+12;27.0;;;1.0;4,26112E+14;426111667814056_603755075235788;https://www.facebook.com/579518520992777/posts/603755075235788
7/21/23 7:30 PM;SkyPark at Santa's Village;"As part of our first ever SkyPark Stampede our roller rink will be transformed into a country western skating party! We'll have the tunes cranked up, the skates gliding, and the dance floor rockin' with a country twist. Grab your friends, saddle up, and join us for an unforgettable Honky-Tonk Skate Night. ⁠
Skate-only tickets are available for $20, but a valid Day Pass will get you access to a whole day of Stampede fun! 🤠🛼🎵 

More Stampede info here: https://skyparksantasvillage.com/skypark-stampede-2023/";21.0;;2.0;2.0;3.0;3.0;4,70E+11;4,70E+11;21.0;;1.0;;6,53316E+14;653315854781004_588476046799870;https://www.facebook.com/489423806705095/posts/588476046799870
